Site_Name,Phase,Activity Name,Equipment,Activity ID,Team,Employee,Planned Start,Planned Completion,Status,Actual Start Date,Completed Date,Percentage Complete,Task Duration,Float,Complexity
400,08-TURNOVER,External Scaffold deconstruction,093-6603,093-6603-4995,Mechanical,Kviam,3/15/2022,3/16/2022 9:00,Not started,,,,3,58.5,1
400,01-PRE STO,External Scaffold Construction,093-6604,093-6604-9074,Mechanical,Tasaf,1/23/2022,1/25/2022 12:00,Completed,1/26/2022 16:51,1/26/2022 16:51,100,28,524.5,1
300 - hot area,08-TURNOVER,Final leak test,081-5102,081-5102-8577,Operations,Atzahi,3/17/2022,3/18/2022 8:00,Not started,,,,24,336,1
300 - hot area,08-TURNOVER,Assembly of new insulation,081-5102,081-5102-8578,Mechanical,AROJE,3/18/2022,3/18/2022 8:00,Not started,,,,0,140,1
300 - hot area,05-INSPECTIONS,Non destruction test,113-5302,113-5302-9131,Inspections,Hmoshe,2/23/2022,2/24/2022 7:00,Completed,2/22/2022 13:39,2/25/2022 8:21,100,2,0,1
300 - hot area,07-REASSEMBLY,Insulation assembly,113-5302,113-5302-9132,Mechanical,Kviam,3/2/2022,3/2/2022 8:00,Start time failed,,,,0,304,1
300 - hot area,08-TURNOVER,Leak test,"59033-8""-D3R01 LDAR",59033-8&quot;-D3R01 LDAR-11679,Operations,Gdenis,3/16/2022,3/16/2022 16:00,Not started,,,,2,193,1
300 - hot area,02-SHUTDOWN,Stopping of feed to the section,"63150-4""-D1R04-PP60 LDAR",63150-4&quot;-D1R04-PP60 LDAR-11684,Operations,Gdenis,2/5/2022,2/5/2022 9:00,Completed,2/4/2022 11:28,2/4/2022 11:28,,1,1292,1
200,01-PRE STO,External Scaffold Construction,093-3701R,093-3701R-12636,Mechanical,Omichael,1/23/2022,1/23/2022 11:00,Completed,2/14/2022 14:33,2/14/2022 14:33,,3,629.5,1
200,01-PRE STO,Connection of temporary piping,093-3701R,093-3701R-12637,Operations,Ahaim,1/16/2022,1/16/2022 15:00,Completed,1/20/2022 13:01,1/20/2022 13:01,,4,1000.5,1
200,07-REASSEMBLY,Removal of lighting and electrical ancillary equipment,081-3801,081-3801-12392,Electrical,Cyaron,3/16/2022,3/17/2022 9:00,Not started,,,,4,-77.5,1
200,07-REASSEMBLY,"Instrumentation work: Assembling the instrumentation piping, checking instrumentation functionality",081-3801,081-3801-12393,Instrumentation,Bvitali,3/17/2022,3/17/2022 17:00,Not started,,,,8,-77.5,1
300 - hot area,08-TURNOVER,Nitrogen purging,081-6301  140001401 repair order,081-6301  140001401 repair order-8770,Operations,Gdenis,3/21/2022,3/21/2022 6:12,Not started,,,,4,76.8,1
300 - hot area,07-REASSEMBLY,Pressure test,111-5201A,111-5201A-6419,Mechanical,Aaviv,2/14/2022,2/15/2022 9:00,Completed,2/23/2022 9:10,2/23/2022 9:10,,5,269,1
300 - hot area,07-REASSEMBLY,Pressure tests acceptance,111-5201A,111-5201A-6420,Inspections,Hmoshe,2/15/2022,2/15/2022 13:00,Completed,2/23/2022 12:47,2/23/2022 12:47,100,4,279,1
300 - hot area,05-INSPECTIONS,PID tests,SV-6356A LDAR,SV-6356A LDAR-12476,Inspections,Yemil,3/3/2022,3/3/2022 13:30,Start time failed,,,,6,285,1
300 - hot area,08-TURNOVER,Pressure test for welded valves,SV-6356A LDAR,SV-6356A LDAR-12477,Operations,Gdenis,3/15/2022,3/15/2022 10:00,Not started,,,,2,400,1
180,04-CLEANING,Cleaning shell,C180-E816,C180-E816-45079,Mechanical,Smonir,3/3/2022,3/3/2022 13:30,Completed,3/1/2022 13:03,3/1/2022 13:03,100,6,105,1
180,05-INSPECTIONS,Visual test,C180-E816,C180-E816-45082,Inspections,Ayuri,3/3/2022,3/3/2022 14:30,Completed,3/3/2022 10:55,3/3/2022 10:55,,1,105,1
300 - hot area,07-REASSEMBLY,Removing spades,102-9001B,102-9001B-6206,Mechanical,AROJE,3/2/2022,3/2/2022 9:30,Completed,2/28/2022 7:43,2/28/2022 7:43,,3,7.5,1
300 - hot area,08-TURNOVER,Flange leak test,102-9001B,102-9001B-6207,Operations,Horen,3/3/2022,3/3/2022 17:30,Completed,3/1/2022 21:53,3/1/2022 21:53,,8,0,1
180,01-PRE STO,Scaffold Construction,C180-F801D,C180-F801D-44108,Mechanical,Sboris,1/23/2022,1/23/2022 17:00,Completed,2/16/2022 10:34,2/24/2022 9:19,,9,659,1
180,01-PRE STO,Insulation disassembly,C180-F801D,C180-F801D-44109,Mechanical,Sboris,1/23/2022,1/24/2022 9:00,Completed,2/16/2022 10:34,2/24/2022 9:19,,4,659,1
180,02-SHUTDOWN,Check of gas freeing efficiency,C180-E805,C180-E805-44846,Operations,Operatinspec1,2/10/2022,2/10/2022 9:00,Completed,2/11/2022 10:32,2/11/2022 10:32,,1,791,1
180,03-DISASSEMBLY,installing spades / fig 8,C180-E805,C180-E805-44849,Mechanical,Smonir,2/10/2022,2/10/2022 10:00,Completed,2/11/2022 11:44,2/11/2022 11:44,100,1,325,1
300 - hot area,03-DISASSEMBLY,Installing lights,093-9002A,093-9002A-6017,Electrical,Cyaron,2/11/2022,2/11/2022 16:00,Completed,2/17/2022 19:06,2/17/2022 19:06,,2,415.5,1
300 - hot area,03-DISASSEMBLY,Opening manways and internal accessories,093-9002A,093-9002A-6020,Mechanical,AROJE,2/11/2022,2/13/2022 14:00,Completed,2/14/2022 17:19,2/14/2022 17:19,100,8,415.5,1
300 - hot area,07-REASSEMBLY,Pressure test,111-5205,111-5205-6677,Mechanical,Aaviv,3/2/2022,3/3/2022 9:00,Completed,3/5/2022 16:13,3/5/2022 16:13,,4,116,1
300 - hot area,07-REASSEMBLY,Pressure tests acceptance,111-5205,111-5205-6678,Inspections,Hmoshe,3/3/2022,3/3/2022 13:00,Completed,3/5/2022 16:13,3/5/2022 16:13,,4,116,1
300 - hot area,08-TURNOVER,Leak test,FCV-6362 LDAR,FCV-6362 LDAR-11968,Operations,Gdenis,3/16/2022,3/17/2022 0:00,Not started,,,,4,185,1
300 - hot area,02-SHUTDOWN,Stopping of feed to the section,FI-5705 LDAR,FI-5705 LDAR-11973,Operations,Atzahi,2/6/2022,2/6/2022 9:00,Completed,2/6/2022 13:57,2/6/2022 13:57,,1,1268,1
200,07-REASSEMBLY,Cleanliness check & operations approval for closing the vessel,081-3801,081-3801-12394,Operations,Ahaim,3/17/2022,3/17/2022 20:00,Not started,,,,3,-175.5,1
300 - hot area,08-TURNOVER,Final leak test,081-6301  140001401 repair order,081-6301  140001401 repair order-8771,Operations,Gdenis,3/21/2022,3/21/2022 12:12,Not started,,,,6,76.8,1
400,02-SHUTDOWN,Stopping of feed to section,093-6604,093-6604-9078,Operations,Pmicha,1/30/2022,1/30/2022 11:00,Completed,1/30/2022 13:25,1/30/2022 13:25,,3,1124.5,1
400,02-SHUTDOWN,Liquid emptying,093-6604,093-6604-9079,Operations,Pmicha,1/30/2022,1/30/2022 13:00,Completed,1/30/2022 14:41,1/30/2022 14:41,,2,1124.5,1
180,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,C180-F801D,C180-F801D-44115,Operations,Operatinspec1,2/6/2022,2/6/2022 17:00,Completed,2/11/2022 12:12,2/11/2022 12:12,,0,1056,1
300 - hot area,01-PRE STO,Connection of temporary piping,081-5301,081-5301-8586,Operations,Atzahi,1/30/2022,1/30/2022 16:00,Completed,2/4/2022 9:38,2/4/2022 9:38,,8,1440,1
300 - hot area,02-SHUTDOWN,Stopping of feed to section,081-5301,081-5301-8587,Operations,Atzahi,2/6/2022,2/6/2022 18:00,Completed,2/6/2022 13:54,2/6/2022 13:54,,10,642,1
300 - hot area,07-REASSEMBLY,Scaffold deconstruction,113-5302,113-5302-9133,Mechanical,Kviam,3/2/2022,3/2/2022 8:00,Start time failed,,,,0,304,1
300 - hot area,03-DISASSEMBLY,Insulation disassembly,095-6302,095-6302-9143,Mechanical,Kviam,2/13/2022,2/13/2022 14:00,Completed,2/14/2022 14:17,2/15/2022 8:11,100,6,450.5,1
300 - hot area,04-CLEANING,Tank cleaning including instrumentation connections,093-9002A,093-9002A-6021,Mechanical,AROJE,2/13/2022,2/14/2022 18:00,Completed,2/15/2022 15:44,2/15/2022 15:44,100,16,415.5,1
300 - hot area,02-SHUTDOWN,Depressureing to flare,"63150-4""-D1R04-PP60 LDAR",63150-4&quot;-D1R04-PP60 LDAR-11686,Operations,Gdenis,2/5/2022,2/5/2022 11:00,Completed,2/10/2022 10:41,2/10/2022 10:41,,2,1129.5,1
300 - hot area,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,"63150-4""-D1R04-PP60 LDAR",63150-4&quot;-D1R04-PP60 LDAR-11687,Operations,Gdenis,2/6/2022,2/6/2022 8:30,Completed,2/17/2022 15:32,2/17/2022 15:32,,2,1130.5,1
200,02-SHUTDOWN,Stopping of feed to section,093-3701R,093-3701R-12638,Operations,Ahaim,2/6/2022,2/6/2022 14:00,Completed,2/6/2022 14:02,2/6/2022 14:02,,6,649.5,1
200,02-SHUTDOWN,Liquid emptying,093-3701R,093-3701R-12639,Operations,Ahaim,2/6/2022,2/6/2022 19:00,Completed,2/7/2022 11:58,2/7/2022 11:58,,5,649.5,1
300 - hot area,08-TURNOVER,Assembly of new insulation,081-6301  140001401 repair order,081-6301  140001401 repair order-8772,Operations,Gdenis,3/18/2022,3/23/2022 8:12,Not started,,,,120,-63.2,1
300 - hot area,08-TURNOVER,Drying,SV-6356A LDAR,SV-6356A LDAR-12478,Operations,Gdenis,3/15/2022,3/15/2022 12:00,Not started,,,,2,400,1
300 - hot area,08-TURNOVER,Inerting (nitrogen),SV-6356A LDAR,SV-6356A LDAR-12479,Operations,Gdenis,3/15/2022,3/15/2022 14:00,Not started,,,,2,400,1
180,07-REASSEMBLY,Parts assembly 50T crane,C180-E816,C180-E816-45087,Mechanical,Smonir,3/3/2022,3/4/2022 7:30,Completed,3/3/2022 10:57,3/3/2022 10:57,,5,105,1
180,07-REASSEMBLY,Pressure test preparations,C180-E816,C180-E816-45088,Mechanical,Smonir,3/4/2022,3/4/2022 11:30,Completed,3/3/2022 10:57,3/3/2022 10:57,,4,105,1
300 - hot area,08-TURNOVER,Final leak test,102-9001B,102-9001B-6210,Operations,Horen,3/3/2022,3/4/2022 1:30,Completed,3/1/2022 21:53,3/1/2022 21:53,,8,0,1
300 - hot area,08-TURNOVER,External Scaffold deconstruction,102-9001B,102-9001B-6212,Mechanical,AROJE,3/3/2022,3/3/2022 1:30,Completed,2/28/2022 7:44,2/28/2022 7:44,,0,293.5,1
180,03-DISASSEMBLY,Opening a filter lid and cleaning the elements with nitrogen / water,C180-F801D,C180-F801D-44120,Mechanical,Badrian,2/24/2022,2/25/2022 13:00,Completed,2/24/2022 9:21,2/24/2022 9:21,,8,166,1
180,03-DISASSEMBLY,heat exchangers covers Desmantelling,C180-E805,C180-E805-44850,Mechanical,Smonir,2/10/2022,2/10/2022 16:00,Completed,2/15/2022 10:46,2/15/2022 10:46,100,6,325,1
180,03-DISASSEMBLY,tube bundle extraction 80T crane,C180-E805,C180-E805-44851,Mechanical,Smonir,2/10/2022,2/11/2022 7:00,Completed,2/16/2022 10:08,2/16/2022 10:08,100,3,325,1
300 - hot area,07-REASSEMBLY,removing spades / fig 8,111-5205,111-5205-6679,Mechanical,Aaviv,3/3/2022,3/3/2022 17:00,Start time failed,,,,4,116,1
300 - hot area,08-TURNOVER,flanges leak test,111-5205,111-5205-6680,Operations,Atzahi,3/15/2022,3/15/2022 12:00,Not started,,,,4,254,1
200,07-REASSEMBLY,Closing manholes / Drainage,081-3801,081-3801-12395,Mechanical,Omichael,3/18/2022,3/18/2022 12:30,Not started,,,,6,-76,1
200,07-REASSEMBLY,Blinds opening,081-3801,081-3801-12397,Operations,Ahaim,3/18/2022,3/18/2022 21:30,Not started,,,,9,-183,1
300 - hot area,02-SHUTDOWN,Depressureing to flare,FI-5705 LDAR,FI-5705 LDAR-11975,Operations,Atzahi,2/6/2022,2/6/2022 11:00,Completed,2/7/2022 14:55,2/7/2022 14:55,,2,1268,1
300 - hot area,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,FI-5705 LDAR,FI-5705 LDAR-11976,Operations,Atzahi,2/6/2022,2/6/2022 13:00,Completed,2/10/2022 14:07,2/10/2022 14:07,,2,1158,1
180,07-REASSEMBLY,"Inserting a filter element back, replacing the gasket and closing back the lid",C180-F801D,C180-F801D-44122,Mechanical,Badrian,2/24/2022,2/24/2022 17:21,Start time failed,,,,8,181.7,1
300 - hot area,05-INSPECTIONS,Visual examination,093-9002A,093-9002A-6023,Inspections,Ggadi,2/14/2022,2/15/2022 9:00,Completed,2/16/2022 17:46,2/16/2022 17:48,100,3,427.5,1
300 - hot area,05-INSPECTIONS,Non destructive testing,093-9002A,093-9002A-6024,Inspections,Ggadi,2/15/2022,2/15/2022 15:00,Completed,2/16/2022 17:49,2/16/2022 17:59,100,6,427.5,1
300 - hot area,02-SHUTDOWN,Liquid emptying,081-5301,081-5301-8588,Operations,Atzahi,2/6/2022,2/7/2022 4:00,Completed,2/7/2022 11:50,2/7/2022 11:50,,10,642,1
300 - hot area,02-SHUTDOWN,Depressureing to flare,081-5301,081-5301-8589,Operations,Atzahi,2/7/2022,2/7/2022 16:00,Completed,2/7/2022 14:48,2/7/2022 14:48,,12,642,1
300 - hot area,01-PRE STO,External Scaffold Construction,102-9002,102-9002-6214,Mechanical,AROJE,3/2/2022,3/2/2022 8:00,Completed,3/2/2022 18:10,3/2/2022 18:10,100,0,355,1
400,02-SHUTDOWN,Check of gas freeing efficiency,093-6604,093-6604-9084,Operations,Pmicha,1/30/2022,2/2/2022 6:00,Completed,2/1/2022 15:37,2/1/2022 15:38,,65,1060.5,1
400,03-DISASSEMBLY,installing spades / fig 8 & openinig manways,093-6604,093-6604-9086,Mechanical,Tasaf,2/2/2022,2/2/2022 12:30,Completed,2/3/2022 11:50,2/3/2022 11:50,100,6,406,1
300 - hot area,08-TURNOVER,External Scaffold deconstruction,081-6301  140001401 repair order,081-6301  140001401 repair order-8773,Mechanical,Dmichael,3/23/2022,3/28/2022 10:12,Not started,,,,48,-27.2,1
300 - hot area,05-INSPECTIONS,Visual test,095-6302,095-6302-9144,Inspections,Ggadi,2/13/2022,2/13/2022 16:30,Completed,2/15/2022 8:50,2/15/2022 12:53,100,3,450.5,1
300 - hot area,05-INSPECTIONS,Non destruction test,095-6302,095-6302-9145,Inspections,Ggadi,2/13/2022,2/14/2022 9:30,Completed,2/15/2022 12:57,2/17/2022 11:29,100,5,455,1
180,04-CLEANING,Transporting the tube bundle back and forth to the washing station,C180-E805,C180-E805-44853,Mechanical,Smonir,2/11/2022,2/11/2022 9:00,Completed,2/16/2022 10:16,2/16/2022 10:16,100,2,325,1
300 - hot area,07-REASSEMBLY,removing spades / fig 8,111-5201A,111-5201A-6421,Mechanical,Aaviv,3/2/2022,3/2/2022 13:00,Start time failed,,,,5,132,1
300 - hot area,08-TURNOVER,flanges leak test,111-5201A,111-5201A-6422,Operations,Atzahi,3/15/2022,3/15/2022 12:00,Not started,,,,4,254,1
300 - hot area,02-SHUTDOWN,Steaming,"63150-4""-D1R04-PP60 LDAR",63150-4&quot;-D1R04-PP60 LDAR-11688,Operations,Gdenis,2/6/2022,2/6/2022 10:30,Completed,2/13/2022 9:00,2/16/2022 7:00,,2,1135,1
300 - hot area,02-SHUTDOWN,Gas check and work clearance,"63150-4""-D1R04-PP60 LDAR",63150-4&quot;-D1R04-PP60 LDAR-11689,Operations,Gdenis,2/6/2022,2/13/2022 6:00,Completed,2/17/2022 15:32,2/17/2022 15:32,,164,1130.5,1
200,02-SHUTDOWN,Depressureing to flare,093-3701R,093-3701R-12640,Operations,Ahaim,2/6/2022,2/7/2022 3:00,Completed,2/7/2022 14:59,2/7/2022 14:59,,8,649.5,1
200,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,093-3701R,093-3701R-12641,Operations,Ahaim,2/7/2022,2/7/2022 11:00,Completed,2/13/2022 20:45,2/13/2022 20:45,,8,649.5,1
300 - hot area,08-TURNOVER,Leak test,SV-6356A LDAR,SV-6356A LDAR-12480,Operations,Gdenis,3/15/2022,3/15/2022 16:00,Not started,,,,2,400,1
300 - hot area,02-SHUTDOWN,Stopping of feed to the section,SV-6357 LDAR,SV-6357 LDAR-12484,Operations,Gdenis,2/5/2022,2/5/2022 11:00,Completed,2/4/2022 11:31,2/4/2022 11:31,,3,1286,1
180,07-REASSEMBLY,Pressure test,C180-E816,C180-E816-45089,Mechanical,Smonir,3/4/2022,3/4/2022 14:30,Completed,3/3/2022 10:57,3/3/2022 10:57,,3,105,1
180,07-REASSEMBLY,Pressure tests acceptance,C180-E816,C180-E816-45090,Inspections,Ayuri,3/4/2022,3/4/2022 15:00,Completed,3/3/2022 10:57,3/3/2022 10:57,,1,105,1
400,03-DISASSEMBLY,Ventilation / preparations for passing the vessel over,093-6604,093-6604-9087,Operations,Pmicha,2/2/2022,2/2/2022 13:30,Completed,2/3/2022 15:48,2/3/2022 15:48,,1,982,1
300 - hot area,03-DISASSEMBLY,Ventilation,081-6301  140001401 repair order,081-6301  140001401 repair order-8752,Operations,Gdenis,2/22/2022,2/23/2022 17:00,Completed,2/22/2022 11:51,2/22/2022 11:51,,24,883,1
300 - hot area,08-TURNOVER,Drying,111-5205,111-5205-6681,Operations,Atzahi,3/15/2022,3/18/2022 12:00,Not started,,,,72,254,1
300 - hot area,08-TURNOVER,Inertization (nitrogen),111-5205,111-5205-6682,Operations,Atzahi,3/18/2022,3/21/2022 12:00,Not started,,,,72,254,1
300 - hot area,07-REASSEMBLY,Cleanliness check & closing vessel approval,093-9002A,093-9002A-6026,Operations,Horen,3/2/2022,3/2/2022 9:00,Completed,3/6/2022 20:45,3/6/2022 20:45,,1,8,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector disassembly,"63150-4""-D1R04-PP60 LDAR",63150-4&quot;-D1R04-PP60 LDAR-11690,Mechanical,Pyosef,3/2/2022,3/2/2022 9:00,Start time failed,,,,1,300,1
200,08-TURNOVER,Flange leak testing,081-3801,081-3801-35470,Operations,Ahaim,3/20/2022,3/20/2022 16:30,Not started,,,,10,-80,1
200,08-TURNOVER,Drying,081-3801,081-3801-12398,Operations,Ahaim,3/20/2022,3/22/2022 4:30,Not started,,,,36,-201.5,1
300 - hot area,02-SHUTDOWN,Steaming,FI-5705 LDAR,FI-5705 LDAR-11977,Operations,Atzahi,2/6/2022,2/6/2022 15:00,Completed,2/13/2022 8:52,2/16/2022 7:01,,2,1183,1
300 - hot area,02-SHUTDOWN,Gas check and work clearance,FI-5705 LDAR,FI-5705 LDAR-11978,Operations,Atzahi,2/6/2022,2/11/2022 6:00,Completed,2/17/2022 15:33,2/17/2022 15:33,,111,1178.5,1
180,07-REASSEMBLY,Insulation assembly,C180-F801D,C180-F801D-44123,Mechanical,Badrian,2/24/2022,2/25/2022 9:21,Start time failed,,,,4,181.7,1
180,08-TURNOVER,Gross leak testing,C180-F801D,C180-F801D-44127,Operations,Operatinspec1,3/15/2022,3/15/2022 20:00,Not started,,,,12,468,1
300 - hot area,02-SHUTDOWN,Displacement with inert gas (Nitrogen) to flare,081-5301,081-5301-8590,Operations,Atzahi,2/7/2022,2/10/2022 16:00,Completed,2/10/2022 10:53,2/10/2022 12:11,,72,642,1
300 - hot area,02-SHUTDOWN,Check of gas freeing efficiency,081-5301,081-5301-8593,Operations,Atzahi,2/10/2022,2/10/2022 18:00,Completed,2/13/2022 8:51,2/17/2022 15:38,,2,1190.5,1
300 - hot area,01-PRE STO,Temporary piping,102-9002,102-9002-6216,Operations,Horen,1/30/2022,1/30/2022 14:00,Completed,2/4/2022 9:36,2/4/2022 9:36,,6,1442,1
300 - hot area,02-SHUTDOWN,Liquid emptying,102-9002,102-9002-6218,Operations,Horen,2/6/2022,2/6/2022 18:00,Completed,2/6/2022 13:52,2/6/2022 13:52,,10,179,1
300 - hot area,01-PRE STO,Column insulation removal,081-6301  140001401 repair order,081-6301  140001401 repair order-8742,Mechanical,Dmichael,3/2/2022,3/3/2022 8:00,Completed,2/21/2022 16:01,3/2/2022 18:47,,24,825,1
300 - hot area,08-TURNOVER,Drying,111-5201A,111-5201A-6423,Operations,Atzahi,3/15/2022,3/18/2022 12:00,Not started,,,,72,254,1
300 - hot area,08-TURNOVER,Inertization (nitrogen),111-5201A,111-5201A-6424,Operations,Atzahi,3/18/2022,3/21/2022 12:00,Not started,,,,72,254,1
300 - hot area,07-REASSEMBLY,Insulation assembly,095-6302,095-6302-9146,Mechanical,Kviam,3/2/2022,3/2/2022 8:00,Start time failed,,,,0,149,1
300 - hot area,03-DISASSEMBLY,Atmosphere check and entry authorization,093-4902R,093-4902R-8956,Operations,Atzahi,2/13/2022,2/13/2022 9:30,Completed,2/18/2022 10:39,2/18/2022 10:39,,1,1008,1
200,02-SHUTDOWN,Check of gas freeing efficiency,093-3701R,093-3701R-12644,Operations,Ahaim,2/8/2022,2/9/2022 6:00,Completed,2/13/2022 9:00,2/13/2022 20:45,,22,628.5,1
200,03-DISASSEMBLY,Reactor insulation removal,093-3701R,093-3701R-12645,Mechanical,Omichael,2/9/2022,2/10/2022 18:30,Completed,2/14/2022 14:33,2/14/2022 14:33,,24,260,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,"63150-4""-D1R04-PP60 LDAR",63150-4&quot;-D1R04-PP60 LDAR-11691,Mechanical,Pyosef,3/2/2022,3/2/2022 12:00,Start time failed,,,,3,300,1
180,04-CLEANING,Cleaning the tube bundle at the washing station,C180-E805,C180-E805-44855,Mechanical,Smonir,2/11/2022,2/11/2022 10:00,Completed,2/15/2022 15:48,2/15/2022 15:48,,1,325,1
180,04-CLEANING,Cleanliness check,C180-E805,C180-E805-44856,Operations,Operatinspec1,2/24/2022,2/24/2022 18:00,Completed,2/27/2022 8:59,2/27/2022 8:59,,1,0,1
300 - hot area,02-SHUTDOWN,Depressureing to flare,SV-6357 LDAR,SV-6357 LDAR-12486,Operations,Gdenis,2/5/2022,2/5/2022 15:00,Completed,2/6/2022 14:00,2/6/2022 14:00,,4,1286,1
300 - hot area,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,SV-6357 LDAR,SV-6357 LDAR-12487,Operations,Gdenis,2/6/2022,2/6/2022 10:30,Completed,2/10/2022 12:00,2/10/2022 12:00,,4,1114,1
400,03-DISASSEMBLY,gas check and work permit,093-6604,093-6604-9088,Operations,Pmicha,2/2/2022,2/2/2022 14:30,Completed,2/3/2022 15:49,2/3/2022 15:49,,1,982,1
400,03-DISASSEMBLY,Installing lights,093-6604,093-6604-9089,Electrical,Cyaron,2/2/2022,2/2/2022 16:30,Completed,2/4/2022 13:44,2/4/2022 13:44,100,2,406,1
180,07-REASSEMBLY,removing spades / fig 8,C180-E816,C180-E816-45091,Mechanical,Smonir,3/4/2022,3/4/2022 16:00,Completed,3/3/2022 10:57,3/3/2022 10:57,,1,105,1
180,01-PRE STO,Scaffold Construction,C180-E401,C180-E401-45101,Mechanical,Smonir,1/23/2022,1/23/2022 12:00,Completed,2/8/2022 12:42,2/8/2022 12:42,100,4,554,1
300 - hot area,02-SHUTDOWN,Check of gas freeing efficiency,102-9002,102-9002-6223,Operations,Horen,2/13/2022,2/13/2022 9:50,Completed,2/13/2022 8:50,3/6/2022 18:10,,1,0,1
300 - hot area,07-REASSEMBLY,Uninstalling lights,093-9002A,093-9002A-6027,Electrical,Cyaron,2/28/2022,2/28/2022 9:30,Completed,2/27/2022 14:48,2/27/2022 14:48,,1,15,1
300 - hot area,07-REASSEMBLY,Closing manways / Drainage,093-9002A,093-9002A-6029,Mechanical,AROJE,3/2/2022,3/2/2022 14:00,End time failed,3/6/2022 20:45,,,6,-7.5,1
300 - hot area,03-DISASSEMBLY,removal of upper five trays 45-50,081-6301  140001401 repair order,081-6301  140001401 repair order-15407,Mechanical,Dmichael,2/22/2022,2/22/2022 11:30,Completed,2/21/2022 15:57,2/21/2022 15:57,,5,0,1
300 - hot area,08-TURNOVER,Final leak test,111-5205,111-5205-6683,Operations,Atzahi,3/21/2022,3/21/2022 18:00,Not started,,,,6,254,1
300 - hot area,08-TURNOVER,Insulation assembly,111-5205,111-5205-6684,Mechanical,Aaviv,3/21/2022,3/21/2022 18:00,Not started,,,,0,108,1
200,08-TURNOVER,Nitrogen purging,081-3801,081-3801-12399,Operations,Ahaim,3/22/2022,3/22/2022 16:30,Not started,,,,12,-201.5,1
200,08-TURNOVER,Final leak test,081-3801,081-3801-12400,Operations,Ahaim,3/22/2022,3/23/2022 0:30,Not started,,,,8,-201.5,1
180,08-TURNOVER,Scaffold deconstruction,C180-F801D,C180-F801D-44129,Mechanical,Badrian,3/16/2022,3/16/2022 15:30,Not started,,,,9,187.5,1
180,02-SHUTDOWN,Stopping of feed to section,C180-E201,C180-E201-44136,Operations,Operatinspec1,2/6/2022,2/7/2022 8:00,Completed,2/8/2022 13:03,2/8/2022 13:03,100,24,796,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector disassembly,FI-5705 LDAR,FI-5705 LDAR-11979,Mechanical,Nsamoel,3/2/2022,3/2/2022 9:00,End time failed,3/5/2022 15:35,,90,1,300,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,FI-5705 LDAR,FI-5705 LDAR-11980,Mechanical,Nsamoel,3/2/2022,3/2/2022 12:00,Start time failed,,,,3,300,1
